section,group,id,text
msn_022110,0,name_7001,マノン
msn_022110,0,name_7026,ファリア
msn_022110,0,msn_022110_0010,……少し、いいかしら。
msn_022110,0,msn_022110_0020,ファリアから聞いたわ。
msn_022110,0,msn_022110_0030,……私のために、<br>なにかしてくれてるって……。
msn_022110,0,msn_022110_0040,私なんかのために……。
msn_022110,0,msn_022110_0050,あなたたちが無理を……。
msn_022110,0,msn_022110_0060,……そんな必要は……。
msn_022110,0,msn_022110_0070,はぁ………。
msn_022110,0,msn_022110_0080,マノン？
msn_022110,0,msn_022110_0090,………。
msn_022110,0,msn_022110_0100,マノンは、また気を失ってしまったようです。
msn_022110,0,msn_022110_0110,止めたのですが、<br>どうしてもあなたに話がしたいと……。
msn_022110,0,msn_022110_0120,マノンは、あなたのことを、<br>とても大切に思っているようです。
msn_022110,0,msn_022110_0130,マノンのために、<br>リミナルサインの回収をお願いします。
msn_022110,1,name_7001,Manón
msn_022110,1,name_7026,faria
msn_022110,1,msn_022110_0010,Necesito decir algo.
msn_022110,1,msn_022110_0020,Pharia me dijo...
msn_022110,1,msn_022110_0030,Que todos estáis intentando ayudarme.
msn_022110,1,msn_022110_0040,Estáis todos trabajando muy duro...
msn_022110,1,msn_022110_0050,para alguien como yo...
msn_022110,1,msn_022110_0060,Tú... no necesitas...
msn_022110,1,msn_022110_0070,*suspiro*...
msn_022110,1,msn_022110_0080,¿Manón?
msn_022110,1,msn_022110_0090,...
msn_022110,1,msn_022110_0100,Parece haber vuelto a perder el conocimiento.
msn_022110,1,msn_022110_0110,"Le insté a que no lo hiciera, pero ella insistió en hablar contigo..."
msn_022110,1,msn_022110_0120,Está claro que significas mucho para ella.
msn_022110,1,msn_022110_0130,Encuentra el Liminasign. Es la única oportunidad que tiene.
