section,group,id,text
msn_011063_006,0,name_7007,リューリン
msn_011063_006,0,msn_011063_006_0010,どうですか？　ちゃんと習得できました？<br>違うスキル……覚えてたりしないですよね？
msn_011063_006,0,msn_011063_006_0020,クラススキルは、習得したと言っても、<br>使い方を記憶の一部に転写したにすぎません。
msn_011063_006,0,msn_011063_006_0030,使いこなせるようになるまでには、修練が必要になります。<br>少しずつ、体になじませていってください。
msn_011063_006,0,msn_011063_006_0040,少しずつ、体になじませていってください。
msn_011063_006,0,msn_011063_006_0050,それから、あなたのアイテムパックに物資を送っておきました。<br>武器とか、クラススキルに関連するパスとか。
msn_011063_006,0,msn_011063_006_0055,それから、あなたのアイテムパックに物資を送っておきました。
msn_011063_006,0,msn_011063_006_0060,クラスも、武器も、ヒトによって合う、合わないがあると思います。<br>自分なりのスタイルを見つけていってください。
msn_011063_006,0,msn_011063_006_0070,あとは……、シティの南側にある広場に、<br>各クラスの教導官がいます。
msn_011063_006,0,msn_011063_006_0080,ボクより詳しく、いろいろと教えてくれると思うので、<br>相談してみてください。
msn_011063_006,0,msn_011063_006_0090,ふー……。ふだん、あんまりしゃべらないから、<br>ちょっと疲れちゃいました。
msn_011063_006,0,msn_011063_006_0100,ちゃんと説明できてました……よね？
msn_011063_006,0,msn_011063_006_0110,ボクからは、これで終わりです。<br>これから、よろしくお願いします。
msn_011063_006,0,msn_011063_006_0401,プリムソード、プリムナックル、プリムライフル、プリムマシンガン、プリムロッド、プリムウォンド、プリムカタナ、プリムブーツ、N-全スキルツリー初期化を入手しました。
msn_011063_006,0,msn_011063_006_0501,プリムソード、プリムナックル、プリムライフル、プリムマシンガン、プリムロッド、プリムウォンド、プリムカタナ、プリムブーツを入手しました。
msn_011063_006,0,msn_011063_006_0601,エクステルシリーズの＋39武器一式、レネッサアーマ＋39を3個、N-全スキルツリー初期化を入手しました。
msn_011063_006,0,msn_011063_006_0602,エクステルシリーズの＋39武器一式、レネッサアーマ＋39を3個入手しました。
msn_011063_006,1,name_7007,Liu Lin
msn_011063_006,1,msn_011063_006_0010,"¿Cómo te fue? ¿Conseguiste aprender uno?<br>No intentaste ir en contra de mis recomendaciones, ¿verdad? Por supuesto que no lo hiciste."
msn_011063_006,1,msn_011063_006_0020,"Hablamos de aprender habilidades de clase, pero en realidad, solo se transfiere a tu memoria un conocimiento parcial<br>de cómo usarlas."
msn_011063_006,1,msn_011063_006_0030,Dominarlo requerirá práctica. <br>Tómalo con calma y deja que se vuelva algo natural para ti.
msn_011063_006,1,msn_011063_006_0040,Intenta que tu cuerpo se acostumbre a ellos gradualmente con el tiempo.
msn_011063_006,1,msn_011063_006_0050,También he enviado algunos suministros a tu paquete de objetos. <br>Armas, pases relacionados con habilidades de clase, etc.
msn_011063_006,1,msn_011063_006_0055,Envié algunos recursos que pueden resultarle útiles a su inventario.
msn_011063_006,1,msn_011063_006_0060,Creo que las clases y las armas se adaptarán mejor a algunas personas que a otras. <br>Por favor, encuentra tu propio estilo.
msn_011063_006,1,msn_011063_006_0070,"Para terminar, en la plaza en el extremo sur de Central, encontrarás instructores para cada<br>clase."
msn_011063_006,1,msn_011063_006_0080,"Tienen más conocimientos que yo, por lo que deberían tener mucho que enseñarte.<br>Definitivamente hazles una visita."
msn_011063_006,1,msn_011063_006_0090,Uf… no estoy… acostumbrado a hablar tanto. Estoy bastante agotado.
msn_011063_006,1,msn_011063_006_0100,"Sin embargo, espero haber hecho un buen trabajo informándote de lo esencial."
msn_011063_006,1,msn_011063_006_0110,"Bueno, eso es todo de mi parte.<br>Espero trabajar más con usted en el futuro."
msn_011063_006,1,msn_011063_006_0401,"rimm Rod, Primm Wand, Primm Katana, Primm Boots y N-Reset All Skills."
msn_011063_006,1,msn_011063_006_0501,"Recibiste la espada Primm, los nudillos Primm, el rifle Primm, las ametralladoras Primm, la vara Primm, la varita Primm, la katana Primm y las botas Primm."
msn_011063_006,1,msn_011063_006_0601,"Recibiste 1 arma Hextra Series +39, 3 armaduras Renaissa +39 y 1 N-Reset All Skills."
msn_011063_006,1,msn_011063_006_0602,Recibiste 1 arma Hextra Series +39 y 3 armaduras Renaissa +39.
