section,group,id,text
ssc_501140,0,ssc_501140_0010,キミも来てたんだね。
ssc_501140,0,ssc_501140_0020,ガロアに報告？
ssc_501140,0,ssc_501140_0030,なにか悩みごと？
ssc_501140,0,ssc_501140_0040,うん、お父さんに話したいこと、<br>いっぱいあるから……。
ssc_501140,0,ssc_501140_0050,ううん。そうじゃなくて、<br>今までのことを振り返ってたの。
ssc_501140,0,ssc_501140_0060,……本当に、いろんなことがあったよね。
ssc_501140,0,ssc_501140_0070,ここでの戦いから、<br>すべてが始まって……。
ssc_501140,0,ssc_501140_0080,エアリオ、リテム、<br>クヴァリス、スティア……。
ssc_501140,0,ssc_501140_0090,ハルファ中で、<br>ドールズと戦った。
ssc_501140,0,ssc_501140_0100,それから、ゼフェットが造った<br>ダークファルスとの戦い。
ssc_501140,0,ssc_501140_0110,そのゼフェットとの戦い。
ssc_501140,0,ssc_501140_0120,そして、スターレスのヴァエルも……。
ssc_501140,0,ssc_501140_0130,……勝てたのは、<br>ほとんど、キミの活躍のおかげだけどね。
ssc_501140,0,ssc_501140_0140,自分の力だけじゃない。
ssc_501140,0,ssc_501140_0150,もっと褒めてほしい。
ssc_501140,0,ssc_501140_0160,そうだね。<br>みんなで頑張った。
ssc_501140,0,ssc_501140_0170,そうだね。<br>たくさん褒めるよ！
ssc_501140,0,ssc_501140_0180,本当にありがとう。
ssc_501140,0,ssc_501140_0190,……でも、まだ戦いは終わってない。
ssc_501140,0,ssc_501140_0200,なにがあってもいいように、<br>しっかり備えておかないとね。
ssc_501140,0,ssc_501140_0210,……あ、そうそう。
ssc_501140,0,ssc_501140_0220,リクールやルカたちが、<br>正式にアークスとして活動を始めたんだよ。
ssc_501140,0,ssc_501140_0230,みんな、すごくはりきってる。
ssc_501140,0,ssc_501140_0240,「自分たちの力で、ハルファを平和にするんだ」って。
ssc_501140,0,ssc_501140_0250,頑張ってほしい。
ssc_501140,0,ssc_501140_0260,頼りにしている。
ssc_501140,0,ssc_501140_0270,うん。<br>キミがそう言ってたって、伝えておくよ。
ssc_501140,0,ssc_501140_0280,あたしも、もっともっと頑張らないとね。
ssc_501140,0,ssc_501140_0290,今は、アークス全体の戦力アップについて、<br>ブルーダーたちと相談しているところ。
ssc_501140,0,ssc_501140_0300,新しい訓練隊を、<br>見てほしいっていう話もあるし……。
ssc_501140,0,ssc_501140_0310,やることが、たくさんあるんだ。
ssc_501140,0,ssc_501140_0320,キミの横に、<br>並んで立てる存在になるためにね！
ssc_501140,0,ssc_501140_0330,見ててね、お父さん。
ssc_501140,0,ssc_501140_0340,この先、なにが起きても、<br>絶対にハルファを守ってみせるから！
ssc_501140,1,ssc_501140_0010,No sabía que estabas aquí...
ssc_501140,1,ssc_501140_0020,¿Darle a Garoa el informe completo?
ssc_501140,1,ssc_501140_0030,¿Hay algo en tu mente?
ssc_501140,1,ssc_501140_0040,Sí. Hay muchas novedades que contarle a papá.
ssc_501140,1,ssc_501140_0050,No precisamente. Simplemente repasando todo lo que pasó.
ssc_501140,1,ssc_501140_0060,Este viaje... seguro que ha sido bastante agitado...
ssc_501140,1,ssc_501140_0070,Y todo empezó con esta pelea aquí mismo.
ssc_501140,1,ssc_501140_0080,"Aelio, Retem, Kvaris, Stia..."
ssc_501140,1,ssc_501140_0090,Hemos luchado contra MUÑECAS en todas partes.
ssc_501140,1,ssc_501140_0100,Luego luchamos contra el Dark Falz creado por Zephetto...
ssc_501140,1,ssc_501140_0110,e incluso el propio Zephetto.
ssc_501140,1,ssc_501140_0120,"A partir de ahí, nos enfrentamos a Vael y los Starless..."
ssc_501140,1,ssc_501140_0130,Y la única razón por la que hemos ganado todas estas peleas eres tú.
ssc_501140,1,ssc_501140_0140,No diría que es la ÚNICA razón...
ssc_501140,1,ssc_501140_0150,"¡Por favor, sigan llegando los elogios!"
ssc_501140,1,ssc_501140_0160,Eso es justo.<br>Todos hemos contribuido...
ssc_501140,1,ssc_501140_0170,¡Sin duda te lo mereces!
ssc_501140,1,ssc_501140_0180,Realmente estoy agradecido.
ssc_501140,1,ssc_501140_0190,Pero todavía no hemos terminado de luchar.
ssc_501140,1,ssc_501140_0200,Necesitamos prepararnos para lo que pueda venir después.
ssc_501140,1,ssc_501140_0210,"Ah, eso me recuerda..."
ssc_501140,1,ssc_501140_0220,"¡Rikul, Ruka y los otros reclutas ahora son miembros oficiales de ARKS!"
ssc_501140,1,ssc_501140_0230,¡Deberías ver lo emocionados que están!
ssc_501140,1,ssc_501140_0240,"Todos dicen: ""¡Vamos a traer la paz a Halpha!"" Je, je."
ssc_501140,1,ssc_501140_0250,¡Espero que lo hagan!
ssc_501140,1,ssc_501140_0260,Son nuestro futuro.
ssc_501140,1,ssc_501140_0270,Sí. Les haré saber que dijiste eso.
ssc_501140,1,ssc_501140_0280,Necesito seguir trabajando duro yo mismo.
ssc_501140,1,ssc_501140_0290,Estoy trabajando con Dozer en formas de hacer de ARKS una organización más fuerte en todos los sentidos.
ssc_501140,1,ssc_501140_0300,También quieren que le eche un vistazo al nuevo cuerpo de entrenamiento...
ssc_501140,1,ssc_501140_0310,"¡Estoy ocupado, ocupado, ocupado!"
ssc_501140,1,ssc_501140_0320,¡Pero tengo que serlo si quiero seguir tu ritmo!
ssc_501140,1,ssc_501140_0330,"Tú sólo mira, papá."
ssc_501140,1,ssc_501140_0340,"No importa lo que se le presente a Halpha, ¡estaré aquí para protegerlo!"
