section,group,id,text
msc_021110,0,msc_021110_0010,セントラルリーダーのクロフォードだ。<br>みんな、僕の話を聞いてほしい。
msc_021110,0,msc_021110_0020,今、僕たちは新たな困難に直面している。
msc_021110,0,msc_021110_0030,ルシエル、リサージェントアークス……。
msc_021110,0,msc_021110_0040,これまで知らずにいたハルファの真実が明らかになり、<br>混乱も大きいことだろう。
msc_021110,0,msc_021110_0050,ダークファルスは倒したが、<br>ドールズとの戦いはまだ終わらない。
msc_021110,0,msc_021110_0060,さらに、新たな敵も現れた。
msc_021110,0,msc_021110_0070,……スターレス。
msc_021110,0,msc_021110_0080,先頃、そのスターレスの尖兵との戦いがあり、<br>これを撃破した。
msc_021110,0,msc_021110_0090,交戦したのは、<br>あのダークファルスを打ち倒した者たちだ。
msc_021110,0,msc_021110_0100,恐れることはない。<br>僕たちは、スターレスに対抗できる。
msc_021110,0,msc_021110_0110,だが、完全なる勝利を得るためには、<br>これまで以上の団結が必要だ。
msc_021110,0,msc_021110_0120,エアリオ、リテム、クヴァリス、スティア……だけではない。
msc_021110,0,msc_021110_0130,リサージェントアークスの“仲間”とも、<br>手をとりあって立ち向かわなければならない。
msc_021110,0,msc_021110_0140,みんな、いろいろ思うところはあるだろう。
msc_021110,0,msc_021110_0150,たしかに、僕たちは彼らの行いによって、<br>これまで苦しめられてきた。
msc_021110,0,msc_021110_0160,けれど、今は違う。<br>ゼフェットの支配から解き放たれた彼らは、敵ではない。
msc_021110,0,msc_021110_0170,僕たちの新たな力になる存在だ。
msc_021110,0,msc_021110_0180,全員で一丸となれば、<br>スターレスに立ち向かえる！
msc_021110,0,msc_021110_0190,心をひとつにするんだ！
msc_021110,0,msc_021110_0200,平和な明日をつかむために、<br>みんなの力を貸してくれ！
msc_021110,1,msc_021110_0010,This is Central Leader Crawford.<br>I ask you to lend me your ears.
msc_021110,1,msc_021110_0020,I'm here today to warn you of an imminent threat.
msc_021110,1,msc_021110_0030,"Leciel, Resurgent ARKS..."
msc_021110,1,msc_021110_0040,The things we've learned about recently have no doubt come as a major shock to everyone.
msc_021110,1,msc_021110_0050,"Though Dark Falz has been defeated, our war against the DOLLS rages on..."
msc_021110,1,msc_021110_0060,"And now, a new enemy has appeared:"
msc_021110,1,msc_021110_0070,The Starless.
msc_021110,1,msc_021110_0080,We recently crossed swords with a Starless vanguard and managed to emerge victorious...
msc_021110,1,msc_021110_0090,Thanks to the same brave warriors who defeated Dark Falz.
msc_021110,1,msc_021110_0100,"Though we are faced with new unknowns, we have nothing to fear."
msc_021110,1,msc_021110_0110,"This threat... we can overcome If we stand together, and finally restore peace to Halpha."
msc_021110,1,msc_021110_0120,"By ""together"", I don't mean only Aelio, Retem, Kvaris, and Stia."
msc_021110,1,msc_021110_0130,We will also need to work alongside our new Resurgent ARKS allies.
msc_021110,1,msc_021110_0140,I understand that some of you may be hesitant.
msc_021110,1,msc_021110_0150,It's true that their actions have been the cause of much pain and suffering.
msc_021110,1,msc_021110_0160,"But now that they've been freed from Zephetto's influence, they are our enemies no longer."
msc_021110,1,msc_021110_0170,They are our stalwart allies.
msc_021110,1,msc_021110_0180,And it's only by joining hands that we will defeat the Starless!
msc_021110,1,msc_021110_0190,"As one heart, and one mind!"
msc_021110,1,msc_021110_0200,Offer me your strength and we will bring peace to Halpha!
